source,team,name,direction_code,direction,slot,pitch_type,movement,source_class,status
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,森 陽,5,シュート方向,1,カットボール,1,v51,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,森 陽,4,シンカー方向,1,パワーカーブ,3,v43,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,佐藤龍,1,スライダー方向,1,カットボール,1,v11,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,佐藤龍,2,カーブ方向,1,スラーブ,3,v23,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,佐藤龍,4,シンカー方向,1,サークルチェンジ,1,v41,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,山 田,1,スライダー方向,1,カットボール,3,v132,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,山 田,1,スライダー方向,2,スライダー,2,v132,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,山 田,3,フォーク方向,1,カットボール,1,v31,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,吉 田,2,カーブ方向,1,サークルチェンジ,3,v23,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,吉 田,3,フォーク方向,1,サークルチェンジ,2,v32,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,吉 田,5,シュート方向,1,スライダー,2,v52,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,富 山,2,カーブ方向,1,カーブ,1,v21,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,富 山,3,フォーク方向,1,カーブ,3,v332,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,富 山,3,フォーク方向,2,スライダー,2,v332,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,博 志,3,フォーク方向,1,スライダー,1,v31,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,博 志,5,シュート方向,1,カットボール,5,v55,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,東 松,2,カーブ方向,1,スラーブ,3,v23,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,東 松,3,フォーク方向,1,フォーク,3,v33,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,権 田,3,フォーク方向,1,カットボール,1,v31,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,権 田,5,シュート方向,1,カットボール,1,v51,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,権 田,4,シンカー方向,1,スラーブ,3,v43,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,片 山,2,カーブ方向,1,シンキングスプリット,3,v23,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,片 山,5,シュート方向,1,カットボール,3,v53,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,片 山,4,シンカー方向,1,カーブ,1,v41,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,入 山,3,フォーク方向,1,カットボール,2,v32,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,入 山,5,シュート方向,1,カットボール,3,v53,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,入 山,4,シンカー方向,1,パワーカーブ,2,v42,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,髙 谷,1,スライダー方向,1,シュート,1,v11,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,髙 谷,5,シュート方向,1,スライダー,3,v53,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,髙 谷,4,シンカー方向,1,ナックルカーブ,1,v41,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,阿 部,1,スライダー方向,1,シュート,3,v13,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,阿 部,3,フォーク方向,1,シュート,2,v32,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,阿 部,5,シュート方向,1,カットボール,1,v51,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,才 木,3,フォーク方向,1,フォーク,5,v35,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,才 木,4,シンカー方向,1,ドロップカーブ,1,v41,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,岩 嵜,3,フォーク方向,1,スライダー,3,v33,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,岩 嵜,5,シュート方向,1,スライダー,1,v51,ok
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,岩 嵜,4,シンカー方向,1,ナックルカーブ,2,v42,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,1,スライダー方向,1,スライダー,3,v13,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,3,フォーク方向,1,スライダー,2,v32,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,5,シュート方向,1,シンキングツーシーム,3,v53,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,2,カーブ方向,1,サークルチェンジ,3,v23,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,4,シンカー方向,1,ナックルカーブ,3,v43,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,3,フォーク方向,1,カットボール,4,v34,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,5,シュート方向,1,カットボール,4,v54,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,4,シンカー方向,1,パワーカーブ,3,v43,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,3,フォーク方向,1,チェンジアップ,3,v33,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,5,シュート方向,1,カットボール,3,v53,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,4,シンカー方向,1,ドロップカーブ,3,v43,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,2,カーブ方向,1,サークルチェンジ,4,v241,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,2,カーブ方向,2,unknown,1,v241,unknown
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,5,シュート方向,1,カットボール,2,v52,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森,1,スライダー方向,1,スライダー,3,v13,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森,3,フォーク方向,1,スライダー,3,v33,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,1,スライダー方向,1,スライダー,3,v13,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,3,フォーク方向,1,スライダー,2,v32,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,1,スライダー方向,1,シンキングツーシーム,1,v11,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,3,フォーク方向,1,シンキングツーシーム,3,v33,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,5,シュート方向,1,スライダー,2,v52,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,2,カーブ方向,1,シンカー,2,v22,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,5,シュート方向,1,スライダー,4,v54,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,4,シンカー方向,1,スローカーブ,1,v41,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,1,スライダー方向,1,スライダー,2,v12,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,2,カーブ方向,1,カーブ,1,v21,ok
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,3,フォーク方向,1,スライダー,3,v33,ok
