source,team,name,throws_bats,source_direction_code,logical_direction_code,direction_code,direction,slot,raw_pitch_type,pitch_type,canonical_pitch_type,movement,source_class,status,kind,raw_text,normalized_text,raw_neighbor_text,detail
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,坂 口,右投右打,4,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,1,v41,ok,breaking,/ ドロップカーブ /,/ ドロップカーブ /,"lass=""v12""> シンキングツーシーム / / / Ｖスライダー / / ドロップカーブ /",raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,深 沢,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,1,v21,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"class=""c1 w""> 146 65 48 ストレート / / シンキングスプリット / スライダー / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,深 沢,右投右打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,2,v52,ok,breaking,スライダー /,スライダー /,ストレート / / シンキングスプリット / スライダー / / カーブ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,深 沢,右投右打,4,2,2,カーブ方向,1,カーブ,カーブ,カーブ,3,v43,ok,breaking,/ カーブ /,/ カーブ /,"lass=""c1""> ストレート / / シンキングスプリット / スライダー / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,武 田,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,2,v12,ok,breaking,スライダー /,スライダー /,149 34 43 ストレート スライダー / / スローカーブ / / / サークルチェンジ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,武 田,左投左打,2,2,2,カーブ方向,1,スローカーブ,スローカーブ,スローカーブ,1,v21,ok,breaking,/ スローカーブ /,/ スローカーブ /,149 34 43 ストレート スライダー / / スローカーブ / / / サークルチェンジ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,武 田,左投左打,4,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,1,v41,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,ストレート スライダー / / スローカーブ / / / サークルチェンジ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,松本凌,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,2,v22,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"class=""c1 w""> 153 39 46 ストレート / / シンキングスプリット / スライダー / カットボール / /",raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,松本凌,右投右打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,3,v531,ok,breaking,スライダー カットボール,スライダー カットボール,ストレート / / シンキングスプリット / スライダー / カットボール / /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,松本凌,右投右打,5,1,1,スライダー方向,2,カットボール,カットボール,カットボール,1,v531,ok,breaking,スライダー カットボール,スライダー カットボール,ストレート / / シンキングスプリット / スライダー / カットボール / /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,若 松,右投右打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,3,v333,ok,breaking,,,51 50 ストレート / / / Ｖスライダー / / / フォーク,raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,若 松,右投右打,3,3,3,フォーク方向,2,フォーク,フォーク,フォーク,3,v333,ok,breaking,,,51 50 ストレート / / / Ｖスライダー / / / フォーク,raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,橋 本,右投右打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,3,v33,ok,breaking,,,""">38 46 ストレート / / / フォーク / / ドロップカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,橋 本,右投右打,4,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,3,v43,ok,breaking,/ ドロップカーブ /,/ ドロップカーブ /,/b> ストレート / / / フォーク / / ドロップカーブ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,佐々木,右投右打,1,5,5,シュート方向,1,Hシュート,Hシュート,Hシュート,2,v12,ok,breaking,Ｈシュート /,Hシュート /,145 44 48 ストレート Ｈシュート / / Ｈシンカー / / / スラーブ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,佐々木,右投右打,2,4,4,シンカー方向,1,Hシンカー,Hシンカー,Hシンカー,1,v21,ok,breaking,/ Ｈシンカー /,/ Hシンカー /,145 44 48 ストレート Ｈシュート / / Ｈシンカー / / / スラーブ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,佐々木,右投右打,4,2,2,カーブ方向,1,スラーブ,スラーブ,スラーブ,4,v44,ok,breaking,/ スラーブ /,/ スラーブ /,> ストレート Ｈシュート / / Ｈシンカー / / / スラーブ /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,岩 田,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,3,v131,ok,breaking,スライダー Ｈスライダー,スライダー Hスライダー,139 48 41 ストレート スライダー / Ｈスライダー / / シンキングツーシーム / / / </b,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,岩 田,左投左打,1,1,1,スライダー方向,2,Hスライダー,Hスライダー,Hスライダー,1,v131,ok,breaking,スライダー Ｈスライダー,スライダー Hスライダー,139 48 41 ストレート スライダー / Ｈスライダー / / シンキングツーシーム / / / </b,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,岩 田,左投左打,5,5,5,シュート方向,1,シンキングツーシーム,シンキングツーシーム,シンキングツーシーム,1,v51,ok,breaking,シンキングツーシーム /,シンキングツーシーム /,i> ストレート スライダー / Ｈスライダー / / シンキングツーシーム / / /,raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,コックス,左投左打,2,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,3,v233,ok,breaking,/ ドロップカーブ スラーブ,/ ドロップカーブ スラーブ,"class=""c1 w""> 155 52 54 ストレート / / ドロップカーブ / スラーブ フォーク / / /",raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,コックス,左投左打,2,2,2,カーブ方向,2,スラーブ,スラーブ,スラーブ,3,v233,ok,breaking,/ ドロップカーブ スラーブ,/ ドロップカーブ スラーブ,"class=""c1 w""> 155 52 54 ストレート / / ドロップカーブ / スラーブ フォーク / / /",raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,コックス,左投左打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,1,v31,ok,breaking,,,"w""> 54 ストレート / / ドロップカーブ / スラーブ フォーク / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,マルセリーノ,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,3,v23,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"class=""c1 w""> 157 37 42 ストレート / / シンキングスプリット / Ｖスライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,マルセリーノ,右投右打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,5,v35,ok,breaking,,,"w""> 42 ストレート / / シンキングスプリット / Ｖスライダー / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,堀 岡,右投右打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,5,v351,ok,breaking,,,""">36 48 ストレート / / / フォーク / / / Ｖスライダー",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
baystars.zip:パワフルプロ野球2026-2027｜横浜DeNAベイスターズ｜デフォルト選手データ.html,横浜DeNAベイスターズ,堀 岡,右投右打,3,3,3,フォーク方向,2,Vスライダー,Vスライダー,Vスライダー,1,v351,ok,breaking,,,""">36 48 ストレート / / / フォーク / / / Ｖスライダー",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
